Panel_ID,Ubicacion,Latitud,Longitud,Grado_inclinacion,Temperatura_C,Humedad (%),Viento (m/s),Nubosidad (%),Eficiencia_inicial (%),Eficiencia_actual (%),Fecha_medicion,Costo_instalacion (CLP),Costo_instalacion (USD),Costo_mantenimiento (CLP),Costo_mantenimiento (USD),Produccion_energia (kWh),Vida_util (años),Incentivos_fiscales (CLP),Incentivos_fiscales (USD),Cantidad_paneles
49623,Chicureo,-33.37005602046528,-70.88280140600868,21,28.34,37.66,2.2647576951024586,56.5,91.26,90.74,2025-04-09,1089218,1210.2422222222222,173289,63.23222222222222,3059.0,26,95970,106.63333333333334,9
78016,Chicureo,-33.55164400202061,-70.74709021768288,21,18.69,32.73,4.216811839883436,10.75,91.82,87.27,2025-04-10,1189595,1321.772222222222,421967,136.98777777777778,3218.0,20,139184,154.64888888888888,9
53603,Pirque,-33.32597385483076,-70.8970478795841,27,14.19,73.58,9.935818899544184,70.07,89.16,88.91,2025-04-11,1584407,1760.4522222222222,341232,162.06,4088.0,25,59611,66.23444444444445,6
99162,Batuco,-33.641265766861565,-70.680490283262,27,14.33,77.6,3.1865306455723386,72.89,90.37,85.55,2025-04-12,1690846,1878.7177777777777,454119,80.81666666666666,4589.0,28,172980,192.2,10
21533,Pirque,-33.46029159266639,-70.70007489427428,35,21.77,61.21,5.876073738867278,63.21,89.14,88.42,2025-04-13,1822064,2024.515555555556,159540,159.88333333333333,3618.0,23,183688,204.09777777777776,6
72432,Batuco,-33.51867387971079,-70.64107166866395,38,34.74,74.95,6.135036385348903,9.0,91.45,88.57,2025-04-14,1239482,1377.2022222222222,166364,95.29666666666668,5178.0,25,61609,68.45444444444445,5
84662,Colina,-33.54190703394341,-70.50713328850182,22,32.23,78.39,7.570456086456458,58.09,89.25,87.43,2025-04-15,1423032,1581.1466666666668,177663,147.85666666666663,5446.0,23,57605,64.00555555555556,7
72758,Colina,-33.41771648781391,-70.93446287693571,23,15.97,53.21,4.256251334757043,90.23,87.13,83.81,2025-04-16,1160162,1289.068888888889,201991,155.64666666666668,5411.0,22,53313,59.236666666666665,5
53505,Pirque,-33.55015442459203,-70.95837097666237,32,26.74,55.42,2.1877202316326305,88.99,80.27,79.23,2025-04-17,1862639,2069.5988888888887,338751,125.97111111111111,3766.0,23,156774,174.19333333333333,5
29020,Lampa,-33.296952227801505,-70.75986363250242,40,23.15,54.44,8.594883257097464,3.0,93.82,91.03,2025-04-18,1878620,2087.3555555555554,312049,115.75222222222222,5021.0,26,119061,132.29,6
86477,Chicureo,-33.30497054030243,-70.7005588118779,39,29.29,66.42,1.804902259863567,25.96,85.91,82.72,2025-04-19,1792084,1991.2044444444443,244704,112.67222222222222,3546.0,26,141304,157.00444444444443,7
42294,Chicureo,-33.48044743245227,-70.92997541089345,29,27.69,63.51,2.0245212169214186,25.03,89.99,86.79,2025-04-20,1449417,1610.4633333333334,199115,106.67222222222222,3688.0,25,71699,79.66555555555556,8
38405,Chicureo,-33.6467790407046,-70.97245455664806,37,21.51,65.4,5.531503343308575,16.41,83.09,82.25,2025-04-21,1191634,1324.0377777777778,369295,99.99222222222222,4557.0,23,74077,82.30777777777777,8
31562,Lampa,-33.211346669075496,-70.55964726666986,21,18.57,77.24,4.458375024241649,44.9,88.93,84.89,2025-04-22,1604636,1782.9288888888889,341962,108.61888888888888,5376.0,23,143646,159.60666666666663,7
54007,Lampa,-33.421757685682245,-70.57579260035584,29,27.36,63.03,0.347086545934554,54.2,85.3,84.32,2025-04-23,1643296,1825.8844444444444,347459,124.65,4060.0,29,121715,135.23888888888888,8
47375,Chicureo,-33.500274854677954,-70.94411615976261,30,30.85,39.2,6.494193266122506,22.41,80.03,75.65,2025-04-24,1757638,1952.931111111111,299143,69.92,3238.0,20,52642,58.49111111111111,5
63795,Colina,-33.37409871779774,-70.53570253216735,26,10.6,78.8,6.7578728720658265,66.49,85.67,84.72,2025-04-25,1485423,1650.47,340347,109.0188888888889,3047.0,20,169884,188.76,7
65171,Lampa,-33.46728110938546,-70.8246425928347,31,21.79,31.47,5.561783717056494,85.88,81.39,79.29,2025-04-26,1172072,1302.3022222222223,161938,66.66,3549.0,23,69278,76.97555555555556,8
38418,Lampa,-33.319430671208146,-70.89188278820785,36,26.71,45.59,9.575860709234556,22.04,86.33,84.48,2025-04-27,1077336,1197.04,154000,89.89444444444445,3287.0,29,197885,219.87222222222223,5
45573,Chicureo,-33.30241811072981,-70.78365351195417,21,31.01,34.87,2.8822760820357454,16.66,82.05,80.78,2025-04-28,1634381,1815.9788888888888,351660,88.27888888888889,3616.0,27,177144,196.82666666666665,10
24030,Batuco,-33.633640374334995,-70.5862277420683,32,27.53,49.98,2.638711882110864,4.48,92.14,90.98,2025-04-29,1431709,1590.7877777777778,401492,59.236666666666665,4519.0,21,182220,202.46666666666667,9
76686,Chicureo,-33.2593361855902,-70.64451855268725,35,15.88,38.71,6.622326968358468,47.63,94.48,93.19,2025-04-30,1367941,1519.9344444444444,188304,142.39222222222222,3643.0,25,92776,103.08444444444444,9
11569,Colina,-33.68091641064127,-70.71196497043884,33,18.66,64.64,5.00214670597309,75.23,87.52,84.25,2025-05-01,1199402,1332.668888888889,481593,63.86666666666667,4219.0,27,152996,169.99555555555557,5
92748,Pirque,-33.52442212722518,-70.85464154737267,29,20.17,70.82,4.6083079506130815,6.92,80.89,79.18,2025-05-02,1025036,1138.9288888888889,232986,56.50111111111111,4029.0,21,68800,76.44444444444444,6
96135,Pirque,-33.66761865775031,-70.52173021108396,34,21.68,67.55,8.661478057339155,74.92,89.92,87.6,2025-05-03,1962343,2180.381111111112,301836,161.73444444444445,5332.0,21,166479,184.97666666666663,10
80204,Colina,-33.67835185888041,-70.81686896334372,33,34.1,60.27,2.299231542409061,20.85,84.23,82.66,2025-05-04,1845862,2050.9577777777777,258940,122.7311111111111,5451.0,28,100184,111.31555555555556,7
13540,Pirque,-33.55615413889286,-70.8551476234631,39,31.77,76.66,2.781761096650539,56.03,81.21,77.42,2025-05-05,1755721,1950.8011111111111,450638,155.0688888888889,4446.0,26,90058,100.06444444444443,7
30211,Chicureo,-33.580831166437164,-70.64254888149821,23,12.96,77.35,0.1636748212299388,9.84,94.54,90.93,2025-05-06,1684600,1871.7777777777776,415517,100.52333333333333,4628.0,24,66916,74.35111111111111,8
64612,Batuco,-33.2754369381127,-70.92400042430067,38,10.05,58.18,0.569588215683372,83.39,81.27,79.68,2025-05-07,1998466,2220.5177777777776,293233,113.97,4947.0,24,120980,134.42222222222222,8
62440,Chicureo,-33.424883032180006,-70.7866562040546,32,23.85,51.56,9.971837918509136,33.23,86.28,83.93,2025-05-08,1799752,1999.7244444444443,247532,74.85777777777778,4987.0,27,113936,126.59555555555556,8
22409,Batuco,-33.29355486461095,-70.57153021312016,23,17.63,70.44,6.327351981257353,57.15,85.01,84.65,2025-05-09,1250934,1389.9266666666667,250386,101.11555555555556,4964.0,28,190056,211.1733333333333,8
30921,Colina,-33.53662131858388,-70.5788327946214,35,24.34,48.32,8.001655442400255,1.57,93.98,89.77,2025-05-10,1247997,1386.6633333333334,177350,131.17666666666668,4253.0,20,143759,159.73222222222222,7
97190,Chicureo,-33.32953500172496,-70.86691512181511,25,10.57,45.51,9.657026368589497,9.29,92.5,91.16,2025-05-11,1845587,2050.652222222222,243008,89.65666666666667,4066.0,24,153224,170.2488888888889,7
79902,Chicureo,-33.48265191625308,-70.90886799240482,29,12.34,54.11,0.535636629701044,8.32,94.72,90.99,2025-05-12,1311634,1457.371111111111,175351,73.34666666666666,4345.0,24,101054,112.28222222222222,9
83754,Pirque,-33.41786328623929,-70.63956084870291,29,22.89,75.41,2.204933637727291,46.27,80.66,75.86,2025-05-13,1396727,1551.918888888889,238668,58.22888888888889,3853.0,20,50835,56.48333333333333,5
17088,Batuco,-33.20369157789564,-70.64341948143982,39,32.91,67.76,1.958841660249403,39.65,85.86,83.95,2025-05-14,1617349,1797.0544444444445,264585,138.7711111111111,4227.0,22,122820,136.46666666666667,9
11965,Lampa,-33.23954716703375,-70.55983789942931,31,11.64,67.6,7.000256206095799,9.35,85.6,82.77,2025-05-15,1478902,1643.2244444444443,487497,143.4177777777778,4657.0,26,123206,136.89555555555555,9
49913,Colina,-33.65845185109326,-70.54122916206438,26,14.11,63.51,4.815319580410296,49.43,87.46,85.99,2025-05-16,1175184,1305.76,357869,111.44888888888887,4276.0,29,136744,151.93777777777777,5
54999,Pirque,-33.371169503800814,-70.97465302990055,34,18.57,69.02,0.7184132070875715,46.43,84.41,80.85,2025-05-17,1626579,1807.31,215953,143.07888888888888,4902.0,26,190764,211.96,8
77768,Pirque,-33.25081294425109,-70.7250220668841,30,12.03,36.68,6.803619178025487,46.86,84.86,83.76,2025-05-18,1607649,1786.2766666666666,469602,143.31555555555556,5595.0,28,113755,126.39444444444445,8
74402,Lampa,-33.42587824504051,-70.57075190625724,29,18.97,63.62,6.7557196166405085,67.87,94.74,92.69,2025-05-19,1014044,1126.7155555555555,432502,110.76222222222222,4621.0,27,89682,99.64666666666666,10
61949,Colina,-33.234574191285056,-70.85046643533452,24,17.71,78.91,1.2112683972423222,15.97,86.54,81.68,2025-05-20,1685764,1873.0711111111111,153267,81.91,4679.0,20,70822,78.69111111111111,9
79774,Batuco,-33.51080054065644,-70.53622813318233,34,15.42,66.38,0.4399984205059637,11.73,92.23,91.64,2025-05-21,1666984,1852.2044444444443,232745,95.95111111111112,3596.0,29,68334,75.92666666666666,9
66511,Colina,-33.69299844738261,-70.78552338151994,28,15.22,69.19,7.84819626499036,10.41,93.34,90.01,2025-05-22,1008346,1120.3844444444444,450657,149.5077777777778,5398.0,24,121097,134.5522222222222,7
27295,Chicureo,-33.402586766459336,-70.71714562436082,37,31.69,73.59,4.291137160565962,45.38,86.54,83.69,2025-05-23,1797100,1996.7777777777776,307164,147.46333333333334,3058.0,25,90901,101.00111111111111,10
24692,Chicureo,-33.67677898948207,-70.73960091511606,39,28.77,49.0,6.007213163560532,81.9,94.58,93.69,2025-05-24,1611906,1791.006666666667,161338,109.52111111111113,4048.0,24,51411,57.123333333333335,6
38702,Lampa,-33.42558593599366,-70.5020693982144,22,25.98,59.78,4.297338236758581,38.02,80.21,79.09,2025-05-25,1535092,1705.6577777777777,281484,69.30222222222223,4789.0,27,118711,131.9011111111111,6
16603,Chicureo,-33.69263965211072,-70.87762807746152,36,19.05,48.21,7.84916759763381,35.63,94.08,91.84,2025-05-26,1989256,2210.2844444444445,157543,78.60888888888888,5772.0,20,193531,215.03444444444443,9
45522,Batuco,-33.48796089487367,-70.73138538792016,38,26.28,38.04,9.380225628945809,78.44,90.47,86.95,2025-05-27,1533751,1704.1677777777777,210692,135.72,4268.0,24,154198,171.3311111111111,9
14774,Pirque,-33.3459311180761,-70.66397415265925,29,25.44,55.82,2.856843989837561,58.09,86.76,85.84,2025-05-28,1029743,1144.158888888889,370156,141.56444444444443,5069.0,26,70270,78.07777777777778,7
87051,Chicureo,-33.33531616560977,-70.6193277718524,32,20.0,69.96,9.783648023023304,80.34,88.74,87.54,2025-05-29,1566419,1740.4655555555555,373992,63.06444444444445,5320.0,24,95822,106.46888888888888,7
72986,Chicureo,-33.486490097724165,-70.73593458737736,23,20.13,48.94,1.2590000614124508,41.82,84.31,83.87,2025-05-30,1647687,1830.763333333333,456569,69.88444444444444,3119.0,26,79600,88.44444444444444,9
87881,Pirque,-33.294601242693794,-70.92210414964893,24,23.94,60.03,3.809176749930968,43.98,91.64,86.76,2025-05-31,1980172,2200.1911111111112,188756,82.96111111111111,5125.0,21,173080,192.3111111111111,5
45532,Chicureo,-33.55602436549521,-70.86801860797297,24,30.26,79.2,1.7091086560472613,97.23,92.29,89.89,2025-06-01,1408276,1564.7511111111112,168888,162.32333333333332,4157.0,22,190036,211.1511111111111,10
68160,Colina,-33.22722632360404,-70.75773510877163,27,20.72,62.63,2.2252432421503454,54.71,85.03,83.96,2025-06-02,1317528,1463.92,316807,57.75,5694.0,24,176912,196.5688888888889,5
89128,Lampa,-33.55791138762496,-70.9668496180706,28,30.33,35.16,4.617292616347148,57.59,81.96,78.9,2025-06-03,1499993,1666.658888888889,459439,141.53666666666666,3431.0,22,57049,63.38777777777778,9
14951,Lampa,-33.25392947111389,-70.55998375752792,25,30.66,71.02,6.020270117803489,14.64,80.4,77.6,2025-06-04,1191929,1324.3655555555556,264352,134.04777777777778,3669.0,21,69569,77.29888888888888,6
57320,Pirque,-33.49480150831598,-70.72696146159026,33,23.03,74.95,9.466675628133368,3.08,87.52,86.52,2025-06-05,1870420,2078.2444444444445,495186,111.27888888888889,4355.0,29,176962,196.62444444444444,10
46555,Colina,-33.591768348581745,-70.80133461720759,27,20.89,64.2,3.9692739220254025,7.99,92.48,88.04,2025-06-06,1660894,1845.4377777777777,235999,134.56,3705.0,29,122291,135.8788888888889,8
18614,Colina,-33.61632679284274,-70.78954231480326,23,16.18,47.9,9.995220089122284,45.98,87.29,83.29,2025-06-07,1501942,1668.8244444444445,167955,121.31444444444443,4336.0,20,142528,158.36444444444444,10
50098,Colina,-33.23727947339843,-70.90886256948934,27,13.44,57.18,5.390298581919915,16.89,80.38,78.34,2025-06-08,1539677,1710.752222222222,449985,84.79777777777778,4884.0,26,126176,140.19555555555556,9
33161,Lampa,-33.42102461557982,-70.63623366937891,33,30.39,30.4,9.79420244029294,34.65,91.44,87.53,2025-06-09,1235513,1372.7922222222223,220640,117.07333333333334,5463.0,27,55117,61.24111111111111,7
44694,Colina,-33.65941928500211,-70.92334855329406,27,15.75,68.3,9.889173806911195,89.01,86.47,82.94,2025-06-10,1806654,2007.3933333333327,346582,123.87777777777778,3418.0,29,57711,64.12333333333333,8
42029,Colina,-33.26951788150678,-70.9432465829429,32,14.05,78.96,1.3050341929682252,3.77,92.93,88.95,2025-06-11,1108387,1231.5411111111111,369798,133.94555555555556,3538.0,28,96549,107.27666666666669,10
12288,Pirque,-33.34854912084525,-70.7162755294663,25,11.63,48.03,7.2292207100154116,31.41,85.92,84.0,2025-06-12,1884708,2094.12,211476,112.8788888888889,5850.0,29,73981,82.20111111111112,5
76453,Colina,-33.44389661902635,-70.5066817556849,39,20.29,36.39,5.512981443347331,75.97,85.73,84.27,2025-06-13,1600710,1778.5666666666666,456955,68.86444444444444,4527.0,28,139567,155.07444444444445,7
79584,Colina,-33.20011257606859,-70.59246603585977,25,12.52,58.76,6.3717598001852505,42.37,84.45,84.4,2025-06-14,1099909,1222.121111111111,317280,139.01555555555555,4430.0,24,150409,167.1211111111111,7
11042,Colina,-33.2006996430179,-70.92517847958283,36,12.45,63.07,8.535118996393438,87.02,84.5,83.33,2025-06-15,1344729,1494.1433333333334,301222,93.39666666666666,5470.0,25,165487,183.87444444444444,6
79657,Lampa,-33.580428309073255,-70.72146991523012,39,33.44,76.4,1.2484120296055368,78.32,92.48,89.12,2025-06-16,1111645,1235.161111111111,221180,61.12444444444444,4958.0,24,194400,216.0,8
38069,Colina,-33.22855223816603,-70.88550718736323,25,17.23,75.56,0.9281736811342278,27.58,83.75,82.82,2025-06-17,1924601,2138.4455555555555,324358,93.5911111111111,3975.0,25,167254,185.83777777777777,7
38953,Chicureo,-33.254117538740026,-70.68551806664651,26,31.09,70.48,0.2749841298236033,93.0,81.27,81.02,2025-06-18,1976942,2196.6022222222223,262856,74.29555555555555,3118.0,23,183078,203.42,10
93496,Lampa,-33.63982158377967,-70.75211891418742,25,23.32,60.55,0.1351361576600118,62.89,81.58,81.14,2025-06-19,1725320,1917.022222222222,480594,107.62222222222222,3186.0,22,55394,61.54888888888889,9
71534,Lampa,-33.42844764095271,-70.89165866063578,20,27.43,64.87,1.4716363160187371,43.57,83.83,81.28,2025-06-20,1441672,1601.8577777777778,336141,58.638888888888886,4951.0,22,139193,154.6588888888889,6
96543,Colina,-33.678963852047744,-70.52957285141093,39,17.3,58.41,7.493734430480089,52.56,89.2,85.53,2025-06-21,1579358,1754.8422222222223,260448,60.824444444444445,5973.0,23,136070,151.1888888888889,7
47236,Chicureo,-33.4349917366463,-70.84360793869587,30,27.19,38.31,3.0113237836004325,61.53,85.68,84.19,2025-06-22,1819321,2021.4677777777777,164397,137.21777777777777,5422.0,28,85716,95.24,9
90013,Batuco,-33.204787478267235,-70.51567729683048,22,20.4,46.93,6.884268105884197,66.52,88.65,84.66,2025-06-23,1417952,1575.502222222222,328031,142.06222222222223,3664.0,23,63371,70.41222222222223,6
88412,Pirque,-33.570695521693146,-70.58996997712451,28,16.7,72.87,6.929662606008439,8.97,93.51,91.3,2025-06-24,1583013,1758.9033333333334,269180,85.93444444444444,5721.0,28,122508,136.12,6
35097,Pirque,-33.671916865711665,-70.57218660677859,28,29.18,68.58,9.49608015911438,38.37,81.19,79.19,2025-06-25,1747516,1941.6844444444444,216234,91.30333333333331,4165.0,23,180645,200.71666666666667,9
27721,Batuco,-33.525200387944714,-70.74583539229216,28,23.71,72.86,0.3554516733859636,95.79,82.8,81.14,2025-06-26,1856355,2062.616666666667,189954,146.35444444444445,4274.0,29,97907,108.78555555555556,6
76232,Lampa,-33.58469917941976,-70.6946581276495,21,18.54,45.26,1.148689293907842,58.43,81.15,78.22,2025-06-27,1268620,1409.5777777777778,328352,104.82222222222222,5870.0,21,78063,86.73666666666666,9
97264,Pirque,-33.45565744447365,-70.70626632966203,23,10.83,42.41,1.7150083751879708,60.6,90.22,86.13,2025-06-28,1909105,2121.2277777777776,229459,121.8788888888889,3166.0,21,83201,92.44555555555556,7
78269,Chicureo,-33.21843520759691,-70.57239717536194,21,14.11,30.21,5.156597099411439,89.87,94.24,89.32,2025-06-29,1342642,1491.8244444444445,345004,121.34333333333332,4332.0,26,108234,120.26,8
69826,Pirque,-33.22187210178513,-70.65182987152505,23,23.73,56.39,5.182282925672769,30.73,91.15,86.77,2025-06-30,1613174,1792.4155555555556,350968,123.25,3343.0,24,121872,135.41333333333333,10
25114,Lampa,-33.558498346172286,-70.98808961490923,30,25.49,37.23,7.423251713584056,28.57,91.45,87.33,2025-07-01,1641987,1824.43,209163,156.4988888888889,5794.0,26,165337,183.7077777777777,8
53615,Lampa,-33.24123834224493,-70.94845348266543,25,15.74,66.17,1.781649568770317,7.53,88.29,84.72,2025-07-02,1545303,1717.003333333333,201934,69.94777777777777,4984.0,26,135356,150.39555555555555,5
92919,Colina,-33.634606347982995,-70.65230139959621,27,25.0,60.69,1.2545631867488505,39.2,89.12,88.16,2025-07-03,1792330,1991.4777777777776,345967,140.23444444444445,3728.0,29,154802,172.00222222222223,6
58725,Lampa,-33.48599717052992,-70.80926163561212,22,23.8,43.92,0.2754829241160905,85.45,90.63,87.56,2025-07-04,1382121,1535.69,466242,64.96222222222222,3859.0,28,189763,210.84777777777776,7
82587,Chicureo,-33.39684567159252,-70.5757337509039,35,14.87,52.59,9.157483068388467,41.31,83.99,79.25,2025-07-05,1670594,1856.2155555555555,155486,158.11777777777775,5860.0,21,171049,190.05444444444444,8
15184,Pirque,-33.61524574494235,-70.83297257475476,28,15.68,78.29,3.676324846724006,86.4,91.65,88.59,2025-07-06,1719130,1910.1444444444444,289407,146.8311111111111,3818.0,25,105483,117.20333333333332,10
97626,Colina,-33.22085055749195,-70.82694220494552,35,25.99,59.58,3.3389920732216205,68.2,82.48,81.78,2025-07-07,1382358,1535.9533333333334,499044,89.99222222222222,4282.0,27,119681,132.9788888888889,6
92946,Lampa,-33.634649424106726,-70.86536001201726,25,18.89,65.17,3.022780064598096,56.21,94.36,93.85,2025-07-08,1355514,1506.1266666666668,276020,134.10333333333332,5361.0,26,127665,141.85,10
37052,Pirque,-33.68174926737052,-70.69138856409683,38,28.73,44.36,5.324197386100572,11.71,86.81,84.62,2025-07-09,1859938,2066.597777777778,252795,140.40444444444444,3431.0,24,63385,70.42777777777778,7
74198,Lampa,-33.3743201119386,-70.61028334224974,29,28.46,35.24,8.105208310223226,41.35,87.52,84.48,2025-07-10,1784965,1983.2944444444445,370184,122.46222222222222,3117.0,27,182406,202.6733333333333,10
64793,Batuco,-33.64682386844295,-70.6392607213242,38,23.71,41.72,5.062053148891859,72.0,82.13,78.64,2025-07-11,1610808,1789.7866666666666,292202,117.8488888888889,5184.0,20,101014,112.23777777777778,9
80725,Lampa,-33.521084364483386,-70.64549938394097,40,22.67,54.59,6.176061236583092,28.8,89.07,85.02,2025-07-12,1373970,1526.6333333333334,499652,89.7911111111111,5902.0,21,184334,204.8155555555556,10
51672,Chicureo,-33.62003483444485,-70.61739260324991,25,14.28,56.82,2.408049844642993,73.91,91.78,89.96,2025-07-13,1243945,1382.161111111111,387027,97.51222222222222,4516.0,28,132364,147.07111111111112,10
